The training set: set 1
********************0********************
Current learning rate: 0.01
Epoch: [0][  0/292]	Loss 2.1208 (2.1208)	Accuracy 12.500 (12.500)
Test: [30/74]	Loss 1.5425 (1.6814)	Accuracy 46.875 (32.359)
Test: [40/74]	Loss 1.8279 (1.6734)	Accuracy 28.125 (32.317)
Test: [50/74]	Loss 1.9552 (1.6834)	Accuracy 21.875 (31.863)
Test: [60/74]	Loss 1.3959 (1.6646)	Accuracy 50.000 (32.172)
Test: [70/74]	Loss 1.3849 (1.6494)	Accuracy 34.375 (32.482)
Current Accuracy: 32.464
The best accuracy: 32.54918670654297
An epoch time: {:.1f}s316.71976828575134
********************8********************
Current learning rate: 0.01
Epoch: [8][  0/292]	Loss 1.5598 (1.5598)	Accuracy 37.500 (37.500)
Epoch: [8][ 10/292]	Loss 1.7233 (1.7151)	Accuracy 18.750 (28.409)
Epoch: [8][ 20/292]	Loss 1.6170 (1.7007)	Accuracy 31.250 (30.060)
Epoch: [8][ 30/292]	Loss 1.7173 (1.7115)	Accuracy 28.125 (29.738)
Epoch: [8][ 40/292]	Loss 1.6934 (1.7018)	Accuracy 37.500 (30.259)
Epoch: [8][ 50/292]	Loss 1.7349 (1.7043)	Accuracy 34.375 (30.270)
Epoch: [8][ 60/292]	Loss 1.7034 (1.7000)	Accuracy 28.125 (29.508)
Epoch: [8][ 70/292]	Loss 1.8677 (1.6902)	Accuracy 31.250 (29.665)
Epoch: [8][ 80/292]	Loss 1.5501 (1.6802)	Accuracy 28.125 (30.440)
Epoch: [8][ 90/292]	Loss 1.6134 (1.6792)	Accuracy 31.250 (30.838)
Epoch: [8][100/292]	Loss 1.7097 (1.6891)	Accuracy 25.000 (30.229)
Epoch: [8][110/292]	Loss 1.6275 (1.6924)	Accuracy 34.375 (30.039)
Epoch: [8][120/292]	Loss 1.7723 (1.6968)	Accuracy 37.500 (29.933)
Epoch: [8][130/292]	Loss 1.6866 (1.7023)	Accuracy 28.125 (29.843)
Epoch: [8][140/292]	Loss 1.6030 (1.7015)	Accuracy 34.375 (30.075)
Epoch: [8][150/292]	Loss 1.5419 (1.6994)	Accuracy 40.625 (30.236)
Epoch: [8][160/292]	Loss 1.6075 (1.6984)	Accuracy 43.750 (30.415)
Epoch: [8][170/292]	Loss 1.6262 (1.6961)	Accuracy 28.125 (30.409)
Epoch: [8][180/292]	Loss 1.6015 (1.6924)	Accuracy 25.000 (30.767)
Epoch: [8][190/292]	Loss 1.9447 (1.6964)	Accuracy 28.125 (30.710)
Epoch: [8][200/292]	Loss 1.7179 (1.6976)	Accuracy 31.250 (30.675)
Epoch: [8][210/292]	Loss 1.9449 (1.6988)	Accuracy 18.750 (30.643)
Epoch: [8][220/292]	Loss 1.7402 (1.7025)	Accuracy 31.250 (30.515)
Epoch: [8][230/292]	Loss 1.6525 (1.7048)	Accuracy 31.250 (30.249)
Epoch: [8][240/292]	Loss 1.6627 (1.7057)	Accuracy 37.500 (30.407)
Epoch: [8][250/292]	Loss 1.7222 (1.7062)	Accuracy 25.000 (30.378)
Epoch: [8][260/292]	Loss 1.5275 (1.7035)	Accuracy 34.375 (30.484)
Epoch: [8][270/292]	Loss 1.7362 (1.7039)	Accuracy 31.250 (30.385)
Epoch: [8][280/292]	Loss 1.8818 (1.7052)	Accuracy 12.500 (30.371)
Epoch: [8][290/292]	Loss 1.5503 (1.7038)	Accuracy 43.750 (30.509)
Test: [ 0/74]	Loss 1.6689 (1.6689)	Accuracy 31.250 (31.250)
Test: [10/74]	Loss 1.7360 (1.5861)	Accuracy 28.125 (38.920)
Test: [20/74]	Loss 1.6971 (1.6275)	Accuracy 31.250 (37.649)
Test: [30/74]	Loss 1.5329 (1.6593)	Accuracy 46.875 (35.282)
Test: [40/74]	Loss 1.8387 (1.6579)	Accuracy 15.625 (34.909)
Test: [50/74]	Loss 1.7995 (1.6630)	Accuracy 31.250 (35.110)
Test: [60/74]	Loss 1.3683 (1.6461)	Accuracy 50.000 (35.809)
Test: [70/74]	Loss 1.5373 (1.6427)	Accuracy 31.250 (35.343)
Current Accuracy: 35.073
The best accuracy: 35.07271194458008
An epoch time: {:.1f}s317.1239376068115
********************9********************
Current learning rate: 0.01
Epoch: [9][  0/292]	Loss 1.6836 (1.6836)	Accuracy 37.500 (37.500)
Epoch: [9][ 10/292]	Loss 1.8445 (1.6923)	Accuracy 25.000 (32.670)
Epoch: [9][ 20/292]	Loss 1.4876 (1.6824)	Accuracy 53.125 (31.696)
Epoch: [9][ 30/292]	Loss 1.6771 (1.6810)	Accuracy 28.125 (31.351)
Epoch: [9][ 40/292]	Loss 1.7973 (1.6844)	Accuracy 31.250 (31.174)
Epoch: [9][ 50/292]	Loss 1.8369 (1.6970)	Accuracy 34.375 (30.637)
Epoch: [9][ 60/292]	Loss 1.7357 (1.6956)	Accuracy 25.000 (29.918)
Epoch: [9][ 70/292]	Loss 1.7854 (1.6893)	Accuracy 34.375 (30.238)
Epoch: [9][ 80/292]	Loss 1.7939 (1.6873)	Accuracy 18.750 (30.208)
Epoch: [9][ 90/292]	Loss 1.5237 (1.6842)	Accuracy 37.500 (30.391)
Epoch: [9][100/292]	Loss 1.6817 (1.6847)	Accuracy 34.375 (30.662)
Epoch: [9][110/292]	Loss 1.7955 (1.6862)	Accuracy 34.375 (30.546)
Epoch: [9][120/292]	Loss 1.6682 (1.6856)	Accuracy 34.375 (30.759)
Epoch: [9][130/292]	Loss 1.7902 (1.6871)	Accuracy 25.000 (30.821)
Epoch: [9][140/292]	Loss 1.5645 (1.6881)	Accuracy 46.875 (30.807)
Epoch: [9][150/292]	Loss 1.6757 (1.6886)	Accuracy 31.250 (30.608)
Epoch: [9][160/292]	Loss 1.7164 (1.6872)	Accuracy 21.875 (30.590)
Epoch: [9][170/292]	Loss 1.7257 (1.6881)	Accuracy 34.375 (30.556)
Epoch: [9][180/292]	Loss 1.7128 (1.6916)	Accuracy 31.250 (30.439)
Epoch: [9][190/292]	Loss 1.6945 (1.6916)	Accuracy 18.750 (30.399)
Epoch: [9][200/292]	Loss 1.6994 (1.6906)	Accuracy 21.875 (30.379)
Epoch: [9][210/292]	Loss 1.7326 (1.6870)	Accuracy 40.625 (30.658)
Epoch: [9][220/292]	Loss 1.7575 (1.6873)	Accuracy 28.125 (30.571)
Epoch: [9][230/292]	Loss 1.7706 (1.6911)	Accuracy 21.875 (30.601)
Epoch: [9][240/292]	Loss 1.7771 (1.6917)	Accuracy 28.125 (30.615)
Epoch: [9][250/292]	Loss 1.8877 (1.6902)	Accuracy 25.000 (30.814)
Epoch: [9][260/292]	Loss 1.5740 (1.6890)	Accuracy 43.750 (30.927)
Epoch: [9][270/292]	Loss 1.8225 (1.6895)	Accuracy 21.875 (30.973)
Epoch: [9][280/292]	Loss 1.5884 (1.6887)	Accuracy 34.375 (30.950)
Epoch: [9][290/292]	Loss 1.5910 (1.6897)	Accuracy 37.500 (30.842)
Test: [ 0/74]	Loss 1.7713 (1.7713)	Accuracy 18.750 (18.750)
Test: [10/74]	Loss 1.6613 (1.6115)	Accuracy 28.125 (33.523)
Test: [20/74]	Loss 1.7025 (1.6477)	Accuracy 28.125 (32.292)
Test: [30/74]	Loss 1.6467 (1.6793)	Accuracy 34.375 (30.444)
Test: [40/74]	Loss 1.6633 (1.6724)	Accuracy 34.375 (30.945)
Test: [50/74]	Loss 1.7614 (1.6815)	Accuracy 31.250 (30.086)
Test: [60/74]	Loss 1.3648 (1.6608)	Accuracy 56.250 (30.994)
Test: [70/74]	Loss 1.6022 (1.6442)	Accuracy 31.250 (31.514)
Current Accuracy: 30.881
The best accuracy: 35.07271194458008
An epoch time: {:.1f}s315.5880801677704
********************10********************
Current learning rate: 0.01
Epoch: [10][  0/292]	Loss 1.9744 (1.9744)	Accuracy 28.125 (28.125)
Epoch: [10][ 10/292]	Loss 1.6790 (1.6837)	Accuracy 37.500 (33.523)
Epoch: [10][ 20/292]	Loss 1.5572 (1.7024)	Accuracy 40.625 (31.994)
Epoch: [10][ 30/292]	Loss 1.6982 (1.6924)	Accuracy 25.000 (31.653)
Epoch: [10][ 40/292]	Loss 1.6985 (1.6714)	Accuracy 34.375 (32.546)
Epoch: [10][ 50/292]	Loss 1.6717 (1.6784)	Accuracy 34.375 (32.659)
Epoch: [10][ 60/292]	Loss 1.8045 (1.6730)	Accuracy 21.875 (32.633)
Epoch: [10][ 70/292]	Loss 1.6376 (1.6756)	Accuracy 31.250 (32.306)
Epoch: [10][ 80/292]	Loss 1.7816 (1.6748)	Accuracy 37.500 (32.137)
Epoch: [10][ 90/292]	Loss 1.7020 (1.6716)	Accuracy 25.000 (32.212)
Epoch: [10][100/292]	Loss 1.6284 (1.6722)	Accuracy 31.250 (32.178)
Epoch: [10][110/292]	Loss 1.5632 (1.6725)	Accuracy 25.000 (32.123)
Epoch: [10][120/292]	Loss 1.6421 (1.6730)	Accuracy 28.125 (32.051)
Epoch: [10][130/292]	Loss 1.8509 (1.6792)	Accuracy 28.125 (31.751)
Epoch: [10][140/292]	Loss 1.6850 (1.6794)	Accuracy 21.875 (31.760)
Epoch: [10][150/292]	Loss 1.7224 (1.6836)	Accuracy 31.250 (31.478)
Epoch: [10][160/292]	Loss 1.9821 (1.6845)	Accuracy  9.375 (31.464)
Epoch: [10][170/292]	Loss 1.4340 (1.6819)	Accuracy 43.750 (31.597)
Epoch: [10][180/292]	Loss 1.7241 (1.6791)	Accuracy 37.500 (32.027)
Epoch: [10][190/292]	Loss 1.5915 (1.6773)	Accuracy 28.125 (32.150)
Epoch: [10][200/292]	Loss 1.5852 (1.6785)	Accuracy 34.375 (32.090)
Epoch: [10][210/292]	Loss 1.6515 (1.6780)	Accuracy 34.375 (32.124)
Epoch: [10][220/292]	Loss 1.8756 (1.6768)	Accuracy 21.875 (32.141)
Epoch: [10][230/292]	Loss 1.5222 (1.6762)	Accuracy 34.375 (32.197)
Epoch: [10][240/292]	Loss 1.6271 (1.6790)	Accuracy 21.875 (31.898)
Epoch: [10][250/292]	Loss 1.6474 (1.6771)	Accuracy 31.250 (31.947)
Epoch: [10][260/292]	Loss 1.7142 (1.6797)	Accuracy 31.250 (31.920)
Epoch: [10][270/292]	Loss 1.8124 (1.6800)	Accuracy 25.000 (31.976)
Epoch: [10][280/292]	Loss 1.6988 (1.6799)	Accuracy 31.250 (32.017)
Epoch: [10][290/292]	Loss 1.6318 (1.6787)	Accuracy 37.500 (32.055)
Test: [ 0/74]	Loss 1.8110 (1.8110)	Accuracy 25.000 (25.000)
Test: [10/74]	Loss 1.7754 (1.6207)	Accuracy 25.000 (33.807)
Test: [20/74]	Loss 1.5913 (1.6644)	Accuracy 37.500 (33.631)
Test: [30/74]	Loss 1.4970 (1.6925)	Accuracy 40.625 (32.157)
Test: [40/74]	Loss 1.8266 (1.6862)	Accuracy 31.250 (32.393)
Test: [50/74]	Loss 1.8574 (1.7006)	Accuracy 25.000 (31.066)
Test: [60/74]	Loss 1.4423 (1.6817)	Accuracy 43.750 (31.301)
Test: [70/74]	Loss 1.2872 (1.6732)	Accuracy 40.625 (31.118)
Current Accuracy: 32.293
The best accuracy: 35.07271194458008
An epoch time: {:.1f}s309.0455467700958
********************11********************
Current learning rate: 0.01
Epoch: [11][  0/292]	Loss 1.6669 (1.6669)	Accuracy 34.375 (34.375)
Epoch: [11][ 10/292]	Loss 1.7793 (1.6605)	Accuracy 31.250 (35.511)
Epoch: [11][ 20/292]	Loss 1.5746 (1.6446)	Accuracy 28.125 (34.970)
Epoch: [11][ 30/292]	Loss 1.4327 (1.6127)	Accuracy 37.500 (35.786)
Epoch: [11][ 40/292]	Loss 1.6354 (1.6181)	Accuracy 28.125 (35.366)
Epoch: [11][ 50/292]	Loss 1.5512 (1.6301)	Accuracy 37.500 (34.681)
Epoch: [11][ 60/292]	Loss 1.6512 (1.6318)	Accuracy 31.250 (34.529)
Epoch: [11][ 70/292]	Loss 1.5525 (1.6351)	Accuracy 31.250 (34.463)
Epoch: [11][ 80/292]	Loss 1.4552 (1.6364)	Accuracy 50.000 (34.568)
Epoch: [11][ 90/292]	Loss 1.6866 (1.6313)	Accuracy 28.125 (34.753)
Epoch: [11][100/292]	Loss 1.6322 (1.6325)	Accuracy 40.625 (34.963)
Epoch: [11][110/292]	Loss 1.4900 (1.6284)	Accuracy 34.375 (34.994)
Epoch: [11][120/292]	Loss 1.7175 (1.6402)	Accuracy 21.875 (34.117)
Epoch: [11][130/292]	Loss 1.5408 (1.6386)	Accuracy 40.625 (34.089)
Epoch: [11][140/292]	Loss 1.8631 (1.6386)	Accuracy 34.375 (34.043)
Epoch: [11][150/292]	Loss 1.7315 (1.6455)	Accuracy 34.375 (33.651)
Epoch: [11][160/292]	Loss 1.7160 (1.6466)	Accuracy 34.375 (33.812)
Epoch: [11][170/292]	Loss 1.5804 (1.6501)	Accuracy 28.125 (33.406)
Epoch: [11][180/292]	Loss 1.6382 (1.6519)	Accuracy 31.250 (33.339)
Epoch: [11][190/292]	Loss 1.5302 (1.6524)	Accuracy 31.250 (33.181)
Epoch: [11][200/292]	Loss 1.8228 (1.6542)	Accuracy 25.000 (33.038)
Epoch: [11][210/292]	Loss 1.6635 (1.6554)	Accuracy 34.375 (33.175)
Epoch: [11][220/292]	Loss 1.6490 (1.6538)	Accuracy 40.625 (33.371)
Epoch: [11][230/292]	Loss 1.6391 (1.6563)	Accuracy 34.375 (33.198)
Epoch: [11][240/292]	Loss 1.6346 (1.6567)	Accuracy 31.250 (33.026)
Epoch: [11][250/292]	Loss 1.5633 (1.6560)	Accuracy 34.375 (33.142)
Epoch: [11][260/292]	Loss 1.5059 (1.6527)	Accuracy 37.500 (33.285)
Epoch: [11][270/292]	Loss 1.5079 (1.6522)	Accuracy 34.375 (33.303)
Epoch: [11][280/292]	Loss 1.6372 (1.6515)	Accuracy 34.375 (33.274)
Epoch: [11][290/292]	Loss 1.6115 (1.6514)	Accuracy 34.375 (33.172)
Test: [ 0/74]	Loss 1.5563 (1.5563)	Accuracy 46.875 (46.875)
Test: [10/74]	Loss 1.5497 (1.4455)	Accuracy 31.250 (41.761)
Test: [20/74]	Loss 1.5949 (1.4753)	Accuracy 31.250 (41.220)
Test: [30/74]	Loss 1.3139 (1.5088)	Accuracy 37.500 (39.919)
Test: [40/74]	Loss 1.4846 (1.5041)	Accuracy 50.000 (39.482)
Test: [50/74]	Loss 1.6770 (1.5167)	Accuracy 37.500 (39.583)
Test: [60/74]	Loss 1.2751 (1.5015)	Accuracy 46.875 (40.113)
Test: [70/74]	Loss 1.6530 (1.5039)	Accuracy 28.125 (39.745)
Current Accuracy: 40.034
The best accuracy: 40.034217834472656
An epoch time: {:.1f}s320.4478061199188
********************12********************
Current learning rate: 0.01
Epoch: [12][  0/292]	Loss 1.6155 (1.6155)	Accuracy 37.500 (37.500)
Epoch: [12][ 10/292]	Loss 1.5465 (1.6464)	Accuracy 28.125 (36.648)
Epoch: [12][ 20/292]	Loss 1.6692 (1.6297)	Accuracy 28.125 (36.310)
Epoch: [12][ 30/292]	Loss 1.7491 (1.6349)	Accuracy 18.750 (35.484)
Epoch: [12][ 40/292]	Loss 1.6246 (1.6554)	Accuracy 31.250 (35.442)
Epoch: [12][ 50/292]	Loss 1.7581 (1.6496)	Accuracy 28.125 (35.662)
Epoch: [12][ 60/292]	Loss 1.8433 (1.6549)	Accuracy 12.500 (34.477)
Epoch: [12][ 70/292]	Loss 1.6529 (1.6543)	Accuracy 34.375 (34.155)
Epoch: [12][ 80/292]	Loss 1.4689 (1.6481)	Accuracy 34.375 (34.491)
Epoch: [12][ 90/292]	Loss 1.6782 (1.6455)	Accuracy 28.125 (34.444)
Epoch: [12][100/292]	Loss 1.6048 (1.6441)	Accuracy 31.250 (34.746)
Epoch: [12][110/292]	Loss 1.8906 (1.6432)	Accuracy 21.875 (34.657)
Epoch: [12][120/292]	Loss 1.4094 (1.6436)	Accuracy 50.000 (34.582)
Epoch: [12][130/292]	Loss 1.6061 (1.6461)	Accuracy 34.375 (34.494)
Epoch: [12][140/292]	Loss 1.7425 (1.6454)	Accuracy 18.750 (34.397)
Epoch: [12][150/292]	Loss 1.7808 (1.6456)	Accuracy 21.875 (34.106)
Epoch: [12][160/292]	Loss 1.6607 (1.6454)	Accuracy 25.000 (34.123)
Epoch: [12][170/292]	Loss 1.7978 (1.6451)	Accuracy 28.125 (34.247)
Epoch: [12][180/292]	Loss 1.5285 (1.6480)	Accuracy 40.625 (34.151)
Epoch: [12][190/292]	Loss 1.8381 (1.6469)	Accuracy 37.500 (34.359)
Epoch: [12][200/292]	Loss 1.7621 (1.6481)	Accuracy 25.000 (34.142)
Epoch: [12][210/292]	Loss 1.5912 (1.6484)	Accuracy 31.250 (34.123)
Epoch: [12][220/292]	Loss 1.3800 (1.6456)	Accuracy 56.250 (34.276)
Epoch: [12][230/292]	Loss 1.4445 (1.6420)	Accuracy 28.125 (34.199)
Epoch: [12][240/292]	Loss 1.4062 (1.6429)	Accuracy 40.625 (34.232)
Epoch: [12][250/292]	Loss 1.5300 (1.6407)	Accuracy 40.625 (34.387)
Epoch: [12][260/292]	Loss 1.7287 (1.6415)	Accuracy 31.250 (34.327)
Epoch: [12][270/292]	Loss 1.7245 (1.6416)	Accuracy 25.000 (34.352)
Epoch: [12][280/292]	Loss 1.5379 (1.6416)	Accuracy 37.500 (34.286)
Epoch: [12][290/292]	Loss 1.6236 (1.6406)	Accuracy 21.875 (34.246)
Test: [ 0/74]	Loss 1.6378 (1.6378)	Accuracy 34.375 (34.375)
Test: [10/74]	Loss 1.3865 (1.4603)	Accuracy 53.125 (44.318)
Test: [20/74]	Loss 1.4982 (1.4845)	Accuracy 37.500 (42.113)
Test: [30/74]	Loss 1.3126 (1.5101)	Accuracy 56.250 (40.827)
Test: [40/74]	Loss 1.6788 (1.4969)	Accuracy 25.000 (40.854)
Test: [50/74]	Loss 1.5963 (1.5132)	Accuracy 40.625 (40.441)
Test: [60/74]	Loss 1.2612 (1.4923)	Accuracy 53.125 (41.803)
Test: [70/74]	Loss 1.4421 (1.4890)	Accuracy 40.625 (41.857)
Current Accuracy: 41.275
The best accuracy: 41.274593353271484
An epoch time: {:.1f}s314.46591448783875
********************13********************
Current learning rate: 0.01
Epoch: [13][  0/292]	Loss 1.6234 (1.6234)	Accuracy 34.375 (34.375)
Epoch: [13][ 10/292]	Loss 1.6083 (1.5711)	Accuracy 43.750 (38.920)
Epoch: [13][ 20/292]	Loss 1.5475 (1.5963)	Accuracy 31.250 (36.012)
Epoch: [13][ 30/292]	Loss 1.7400 (1.6260)	Accuracy 31.250 (35.181)
Epoch: [13][ 40/292]	Loss 1.5514 (1.6189)	Accuracy 43.750 (35.442)
Epoch: [13][ 50/292]	Loss 1.6437 (1.6237)	Accuracy 46.875 (35.784)
Epoch: [13][ 60/292]	Loss 1.5469 (1.6388)	Accuracy 37.500 (35.502)
Epoch: [13][ 70/292]	Loss 1.6064 (1.6412)	Accuracy 43.750 (35.035)
Epoch: [13][ 80/292]	Loss 1.6828 (1.6374)	Accuracy 37.500 (35.224)
Epoch: [13][ 90/292]	Loss 1.8543 (1.6455)	Accuracy 15.625 (34.718)
Epoch: [13][100/292]	Loss 1.4564 (1.6399)	Accuracy 34.375 (35.334)
Epoch: [13][110/292]	Loss 1.7355 (1.6364)	Accuracy 25.000 (35.445)
Epoch: [13][120/292]	Loss 1.6416 (1.6361)	Accuracy 28.125 (35.279)
Epoch: [13][130/292]	Loss 1.3693 (1.6325)	Accuracy 43.750 (35.329)
Epoch: [13][140/292]	Loss 1.6862 (1.6301)	Accuracy 25.000 (35.439)
Epoch: [13][150/292]	Loss 1.5477 (1.6282)	Accuracy 31.250 (35.348)
Epoch: [13][160/292]	Loss 1.6389 (1.6276)	Accuracy 31.250 (35.268)
Epoch: [13][170/292]	Loss 1.6224 (1.6233)	Accuracy 21.875 (35.307)
Epoch: [13][180/292]	Loss 1.7373 (1.6231)	Accuracy 34.375 (35.290)
Epoch: [13][190/292]	Loss 1.4463 (1.6193)	Accuracy 46.875 (35.455)
Epoch: [13][200/292]	Loss 1.7964 (1.6176)	Accuracy 37.500 (35.697)
Epoch: [13][210/292]	Loss 1.4912 (1.6175)	Accuracy 37.500 (35.589)
Epoch: [13][220/292]	Loss 1.5514 (1.6192)	Accuracy 40.625 (35.478)
Epoch: [13][230/292]	Loss 1.4768 (1.6199)	Accuracy 50.000 (35.444)
Epoch: [13][240/292]	Loss 1.5893 (1.6197)	Accuracy 40.625 (35.412)
Epoch: [13][250/292]	Loss 1.6305 (1.6155)	Accuracy 40.625 (35.707)
Epoch: [13][260/292]	Loss 1.3571 (1.6119)	Accuracy 53.125 (35.896)
Epoch: [13][270/292]	Loss 1.5419 (1.6154)	Accuracy 37.500 (35.839)
Epoch: [13][280/292]	Loss 1.5585 (1.6145)	Accuracy 40.625 (35.976)
Epoch: [13][290/292]	Loss 1.5828 (1.6152)	Accuracy 31.250 (35.868)
Test: [ 0/74]	Loss 1.5627 (1.5627)	Accuracy 50.000 (50.000)
Test: [10/74]	Loss 1.4370 (1.4387)	Accuracy 50.000 (47.443)
Test: [20/74]	Loss 1.4930 (1.4830)	Accuracy 46.875 (43.750)
Test: [30/74]	Loss 1.4570 (1.5197)	Accuracy 50.000 (42.137)
Test: [40/74]	Loss 1.6858 (1.5236)	Accuracy 37.500 (41.387)
Test: [50/74]	Loss 1.6869 (1.5440)	Accuracy 28.125 (40.074)
Test: [60/74]	Loss 1.3158 (1.5305)	Accuracy 53.125 (40.215)
Test: [70/74]	Loss 1.3715 (1.5174)	Accuracy 40.625 (40.493)
Current Accuracy: 40.761
The best accuracy: 41.274593353271484
An epoch time: {:.1f}s318.8549437522888
********************14********************
Current learning rate: 0.01
Epoch: [14][  0/292]	Loss 1.6190 (1.6190)	Accuracy 34.375 (34.375)
Epoch: [14][ 10/292]	Loss 1.4754 (1.5869)	Accuracy 34.375 (34.659)
Epoch: [14][ 20/292]	Loss 1.8121 (1.5828)	Accuracy 21.875 (36.310)
Epoch: [14][ 30/292]	Loss 1.5509 (1.5882)	Accuracy 43.750 (35.887)
Epoch: [14][ 40/292]	Loss 1.5601 (1.5884)	Accuracy 46.875 (36.128)
Epoch: [14][ 50/292]	Loss 1.4649 (1.5971)	Accuracy 53.125 (35.723)
Epoch: [14][ 60/292]	Loss 1.5840 (1.5812)	Accuracy 34.375 (36.373)
Epoch: [14][ 70/292]	Loss 1.5217 (1.5951)	Accuracy 40.625 (35.563)
Epoch: [14][ 80/292]	Loss 1.4765 (1.6023)	Accuracy 46.875 (35.417)
Epoch: [14][ 90/292]	Loss 1.5987 (1.5991)	Accuracy 37.500 (35.543)
Epoch: [14][100/292]	Loss 1.5123 (1.6017)	Accuracy 40.625 (35.396)
Epoch: [14][110/292]	Loss 1.9217 (1.6049)	Accuracy 25.000 (35.389)
Epoch: [14][120/292]	Loss 1.4608 (1.5992)	Accuracy 46.875 (35.925)
Epoch: [14][130/292]	Loss 1.4379 (1.5994)	Accuracy 37.500 (35.949)
Epoch: [14][140/292]	Loss 1.7593 (1.6014)	Accuracy 28.125 (35.971)
Epoch: [14][150/292]	Loss 1.4950 (1.6004)	Accuracy 34.375 (36.093)
Epoch: [14][160/292]	Loss 1.5880 (1.6019)	Accuracy 25.000 (35.831)
Epoch: [14][170/292]	Loss 1.5002 (1.6045)	Accuracy 43.750 (35.983)
Epoch: [14][180/292]	Loss 1.8713 (1.6052)	Accuracy 28.125 (36.084)
Epoch: [14][190/292]	Loss 1.7032 (1.6078)	Accuracy 28.125 (36.077)
Epoch: [14][200/292]	Loss 1.5352 (1.6063)	Accuracy 43.750 (36.225)
Epoch: [14][210/292]	Loss 1.6958 (1.6050)	Accuracy 28.125 (36.271)
Epoch: [14][220/292]	Loss 1.3429 (1.6037)	Accuracy 46.875 (36.171)
Epoch: [14][230/292]	Loss 1.4820 (1.6035)	Accuracy 37.500 (36.418)
Epoch: [14][240/292]	Loss 1.5636 (1.6013)	Accuracy 25.000 (36.437)
Epoch: [14][250/292]	Loss 1.5400 (1.6018)	Accuracy 37.500 (36.554)
Epoch: [14][260/292]	Loss 1.4939 (1.6023)	Accuracy 37.500 (36.578)
Epoch: [14][270/292]	Loss 1.3870 (1.5997)	Accuracy 46.875 (36.716)
Epoch: [14][280/292]	Loss 1.6345 (1.6006)	Accuracy 25.000 (36.610)
Epoch: [14][290/292]	Loss 1.5017 (1.6011)	Accuracy 31.250 (36.619)
Test: [ 0/74]	Loss 1.4815 (1.4815)	Accuracy 40.625 (40.625)
Test: [10/74]	Loss 1.4053 (1.3655)	Accuracy 37.500 (46.307)
Test: [20/74]	Loss 1.5351 (1.4173)	Accuracy 37.500 (44.940)
Test: [30/74]	Loss 1.3119 (1.4568)	Accuracy 46.875 (42.036)
Test: [40/74]	Loss 1.5263 (1.4591)	Accuracy 46.875 (41.616)
Test: [50/74]	Loss 1.4555 (1.4688)	Accuracy 50.000 (41.544)
Test: [60/74]	Loss 1.1056 (1.4478)	Accuracy 65.625 (42.674)
Test: [70/74]	Loss 1.4775 (1.4339)	Accuracy 37.500 (43.442)
Current Accuracy: 42.601
The best accuracy: 42.60051345825195
An epoch time: {:.1f}s316.25939869880676
********************15********************
Current learning rate: 0.01
Epoch: [15][  0/292]	Loss 1.3912 (1.3912)	Accuracy 59.375 (59.375)
Epoch: [15][ 10/292]	Loss 1.5041 (1.5305)	Accuracy 40.625 (40.057)
Epoch: [15][ 20/292]	Loss 1.8154 (1.5620)	Accuracy 31.250 (38.095)
Epoch: [15][ 30/292]	Loss 1.6593 (1.5953)	Accuracy 28.125 (36.794)
Epoch: [15][ 40/292]	Loss 1.5667 (1.5997)	Accuracy 43.750 (36.966)
Epoch: [15][ 50/292]	Loss 1.5333 (1.5827)	Accuracy 31.250 (37.684)
Epoch: [15][ 60/292]	Loss 1.7705 (1.5865)	Accuracy 21.875 (37.295)
Epoch: [15][ 70/292]	Loss 1.6328 (1.5741)	Accuracy 31.250 (37.808)
Epoch: [15][ 80/292]	Loss 1.5965 (1.5679)	Accuracy 37.500 (38.040)
Epoch: [15][ 90/292]	Loss 1.4254 (1.5742)	Accuracy 43.750 (38.152)
Epoch: [15][100/292]	Loss 1.4703 (1.5710)	Accuracy 37.500 (37.871)
Epoch: [15][110/292]	Loss 1.5630 (1.5707)	Accuracy 46.875 (37.979)
Epoch: [15][120/292]	Loss 1.7548 (1.5750)	Accuracy 34.375 (38.042)
Epoch: [15][130/292]	Loss 1.5645 (1.5824)	Accuracy 34.375 (37.691)
Epoch: [15][140/292]	Loss 1.3877 (1.5856)	Accuracy 59.375 (37.522)
Epoch: [15][150/292]	Loss 1.4956 (1.5867)	Accuracy 40.625 (37.148)
Epoch: [15][160/292]	Loss 1.6200 (1.5888)	Accuracy 34.375 (37.054)
Epoch: [15][170/292]	Loss 1.6780 (1.5905)	Accuracy 37.500 (36.806)
Epoch: [15][180/292]	Loss 1.7258 (1.5847)	Accuracy 34.375 (36.965)
Epoch: [15][190/292]	Loss 1.5661 (1.5840)	Accuracy 40.625 (37.058)
Epoch: [15][200/292]	Loss 1.5245 (1.5849)	Accuracy 40.625 (37.018)
Epoch: [15][210/292]	Loss 1.5506 (1.5818)	Accuracy 46.875 (37.130)
Epoch: [15][220/292]	Loss 1.2641 (1.5812)	Accuracy 46.875 (37.132)
Epoch: [15][230/292]	Loss 1.5765 (1.5810)	Accuracy 37.500 (37.094)
Epoch: [15][240/292]	Loss 1.5879 (1.5832)	Accuracy 43.750 (37.072)
Epoch: [15][250/292]	Loss 1.5657 (1.5841)	Accuracy 37.500 (37.064)
Epoch: [15][260/292]	Loss 1.6883 (1.5813)	Accuracy 25.000 (37.045)
Epoch: [15][270/292]	Loss 1.5163 (1.5822)	Accuracy 37.500 (36.970)
